hhid,zone,state,lga,urca_cat,adult_count,members_under_18,members_18_30,members_31_55,members_over_55,number_of_rooms,solar_supply_hours,generator_supply_hours,generator_count,generator_monthly_cost,minigrid_supply_hours,minigrid_monthly_bill,national_grid_supply_hours,national_grid_monthly_bill,air_cooler_count,fridge_count,washing_machine_count,ac_count,electric_cooker_count,thermal_appliance_count,household_size,daily_supply_hours,estimated_service_band,fan_count,laptop_computer_count,light_bulb_count,mobile_phone_charger_count,radio_count,television_count,fan_usage_hours,laptop_computer_usage_hours,light_bulb_usage_hours,mobile_phone_charger_usage_hours,radio_usage_hours,television_usage_hours,light_bulb_monthly_kwh,fan_monthly_kwh,television_monthly_kwh,mobile_phone_charger_monthly_kwh,laptop_computer_monthly_kwh,radio_monthly_kwh,fridge_monthly_kwh,ac_monthly_kwh,washing_machine_monthly_kwh,electric_cooker_monthly_kwh,thermal_appliance_monthly_kwh,air_cooler_monthly_kwh,estimated_monthly_kwh,supply_factor,estimated_monthly_kwh_adjusted,consumption_category,log_estimated_monthly_kwh,estimated_monthly_kwh_raw,outlier_flag,average_ac_usage_hours,kmeans_cluster,hierarchical_cluster,gmm_cluster,energy_segment,pca_1,pca_2,anomaly_label,anomaly_score,anomaly_status,anomaly_warning
3e5ac71a-8bb5-4e18-a9e5-2e7212adeef7,South South,Rivers,eleme,<1hr to large city,6,3,3,2,1,7,0.0,4.0,2.0,8000.0,0.0,0.0,0.0,3000.0,0,1,0,0,0,0,9,4.0,Band E,2,0,7,2,0,1,1.0,0.0,5.0,4.0,0.0,8.0,10.5,3.6,24.0,1.2,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,18.660000000000004,0.2,18.660000000000004,Moderate Consumption,2.9785861147190205,18.660000000000004,0,0,0,0,1,Low-Use Basic Household,0.1457278042966102,0.8217000868465907,1.0,0.1872603645491202,Normal,Normal Usage
1f8a0ae8-2cc6-41e0-9e4b-290ac70e7ef4,South South,Rivers,eleme,<1hr to large city,1,0,0,1,0,3,0.0,5.0,1.0,6000.0,0.0,0.0,3.0,3000.0,0,1,0,0,0,1,1,5.0,Band E,1,1,3,1,0,1,5.0,8.0,6.0,1.0,0.0,3.0,5.4,9.0,9.0,0.15,14.4,0.0,54.0,0.0,0.0,0.0,18.0,0.0,22.90625,0.2083333333333333,22.90625,High Consumption,3.174139931026809,22.90625,0,0,0,0,1,Moderate Consumption Household,-0.5349311500382579,-1.1193173519274242,1.0,0.17325532680867367,Normal,Normal Usage
b9aca99b-32b1-420b-a1f1-55f3ee8a3708,South South,Rivers,eleme,<1hr to large city,2,2,0,2,0,7,0.0,3.0,1.0,3000.0,0.0,0.0,3.0,5000.0,0,0,0,0,0,0,4,3.0,Below Band E / Low Supply,1,0,5,1,0,0,2.0,0.0,6.0,1.0,0.0,0.0,9.0,3.6,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5500000000000003,0.2,2.5500000000000003,Low Consumption,1.2669476034873246,2.5500000000000003,0,0,0,0,1,Low-Use Basic Household,-1.544535873972159,0.1214076696347532,1.0,0.19274143336862604,Normal,Normal Usage
b60a2f7c-4c9b-4b94-82a4-97c3399da322,North West,Katsina,kafur,<1hr to small city/town+,6,23,2,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2000.0,0,0,0,0,0,0,29,3.0,Below Band E / Low Supply,0,0,6,5,0,0,0.0,0.0,2.0,2.0,0.0,0.0,3.6,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.2,1.02,Low Consumption,0.7030975114131134,1.02,0,0,0,0,1,Low-Use Basic Household,-1.6439178957899052,1.8385027608470963,1.0,0.09884841769427749,Normal,Normal Usage
60c8a13c-3059-4a5a-8d94-b8a06b337091,North West,Katsina,kafur,<1hr to small city/town+,8,10,5,3,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,18,0.0,Below Band E / Low Supply,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.2,0.18,Low Consumption,0.1655144384775734,0.18,0,0,0,0,1,Low-Use Basic Household,-2.199510671906232,0.8057796320431189,1.0,0.1210467817622427,Normal,Normal Usage
2883e3b9-5fbb-409f-8ec4-9f49e7158abe,North West,Katsina,kafur,<1hr to small city/town+,9,7,6,3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2000.0,0,0,0,0,0,1,16,3.0,Below Band E / Low Supply,0,0,4,2,3,0,0.0,0.0,3.0,3.0,2.0,0.0,3.6,0.0,0.0,0.9,0.0,1.8,0.0,0.0,0.0,0.0,18.0,0.0,4.86,0.2,4.86,Moderate Consumption,1.7681496035889213,4.86,0,0,0,0,1,Low-Use Basic Household,-1.796431308475265,0.655049034890581,1.0,0.18137966576209935,Normal,Normal Usage
43ed9b2b-5d35-4bbd-9322-c8487139ba37,South South,Rivers,eleme,<1hr to large city,2,1,0,2,0,4,0.0,2.0,1.0,20000.0,0.0,0.0,0.0,5000.0,0,1,0,0,0,1,3,2.0,Below Band E / Low Supply,1,0,9,2,1,0,6.0,0.0,6.0,2.0,6.0,0.0,16.2,10.8,0.0,0.6,0.0,1.8,54.0,0.0,0.0,0.0,18.0,0.0,20.28,0.2,20.28,High Consumption,3.0577676644734435,20.28,0,0,0,0,1,Moderate Consumption Household,-0.5867327498254619,-0.350828298652116,1.0,0.13985728552127896,Normal,Normal Usage
d3191a39-80af-47e4-af7d-e902d5f6f4cf,South South,Rivers,eleme,<1hr to large city,5,0,2,3,0,4,0.0,2.0,1.0,12000.0,0.0,0.0,0.0,8000.0,0,1,0,0,0,1,5,2.0,Below Band E / Low Supply,4,0,10,5,1,1,2.0,0.0,2.0,4.0,2.0,2.0,6.0,14.4,6.0,3.0,0.0,0.6,54.0,0.0,0.0,0.0,18.0,0.0,20.4,0.2,20.4,High Consumption,3.0633909220278057,20.4,0,0,0,0,1,Moderate Fan-Heavy Household,0.4820627524037012,0.5091958395792529,1.0,0.17490352387459573,Normal,Normal Usage
757f427c-b415-427b-b89c-4ed252c6d210,South South,Rivers,eleme,<1hr to large city,2,3,0,2,0,2,0.0,2.0,1.0,15000.0,0.0,0.0,0.0,4000.0,0,1,0,0,0,1,5,2.0,Below Band E / Low Supply,2,0,5,2,0,1,5.0,0.0,5.0,2.0,0.0,5.0,7.5,18.0,15.0,0.6,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,22.62,0.2,22.62,High Consumption,3.1620938107692163,22.62,0,0,0,0,1,Moderate Consumption Household,-0.3385307450315526,-0.4737202131997564,1.0,0.19772836437583236,Normal,Normal Usage
f5169646-7b62-4acf-92d5-a00dd8e71c78,South South,Rivers,eleme,<1hr to large city,2,0,0,1,1,4,0.0,2.0,1.0,7000.0,0.0,0.0,0.0,7000.0,0,0,0,0,0,1,2,2.0,Below Band E / Low Supply,3,0,8,2,1,1,2.0,0.0,2.0,2.0,2.0,2.0,4.8,10.8,6.0,0.6,0.0,0.6,0.0,0.0,0.0,0.0,18.0,0.0,8.160000000000002,0.2,8.160000000000002,Moderate Consumption,2.214846178686039,8.160000000000002,0,0,0,0,1,Low-Use Basic Household,-0.6975020239887618,0.1607317738305345,1.0,0.16966519114299783,Normal,Normal Usage
7f5e0f47-aa9f-45b7-93f0-6c521e29ff43,South South,Rivers,eleme,<1hr to large city,4,3,1,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,0,0,0,0,0,1,7,0.0,Below Band E / Low Supply,4,0,10,3,1,1,2.0,0.0,2.0,2.0,0.0,2.0,6.0,14.4,6.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,9.06,0.2,9.06,Moderate Consumption,2.3085671646715933,9.06,0,0,0,0,1,Low-Use Basic Household,-0.3343829070372917,1.1823310278476764,1.0,0.15237407979496992,Normal,Normal Usage
a4be089d-412f-4a0f-bb4f-4df458ca8f8c,South South,Rivers,eleme,<1hr to large city,3,1,1,2,0,6,0.0,2.0,1.0,12000.0,0.0,0.0,0.0,6000.0,0,1,0,0,0,1,4,2.0,Below Band E / Low Supply,2,0,6,3,0,1,2.0,0.0,2.0,2.0,0.0,2.0,3.6,7.2,6.0,0.9,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,17.94,0.2,17.94,Moderate Consumption,2.9412760877579323,17.94,0,0,0,0,1,Low-Use Basic Household,-0.1287351475153306,0.1472422825288311,1.0,0.19051823849810473,Normal,Normal Usage
e68c57f9-d6ea-47b0-b158-2ec287988271,South South,Rivers,eleme,<1hr to large city,2,2,1,1,0,3,0.0,2.0,1.0,12000.0,0.0,0.0,0.0,8000.0,0,1,0,0,0,1,4,2.0,Below Band E / Low Supply,2,0,6,2,0,1,3.0,0.0,2.0,2.0,0.0,2.0,3.6,10.8,6.0,0.6,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,18.6,0.2,18.6,Moderate Consumption,2.975529566236472,18.6,0,0,0,0,1,Low-Use Basic Household,-0.2699436832449892,-0.3242396525797728,1.0,0.20021277570572232,Normal,Normal Usage
cf2b3c47-d567-4cf7-9803-c60c044a366a,South South,Rivers,eleme,<1hr to large city,4,0,2,2,0,5,0.0,2.0,1.0,10000.0,0.0,0.0,0.0,8000.0,0,1,0,0,0,1,4,2.0,Below Band E / Low Supply,2,0,8,4,0,1,2.0,0.0,2.0,2.0,0.0,2.0,4.8,7.2,6.0,1.2,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,18.24,0.2,18.24,Moderate Consumption,2.9569914452375605,18.24,0,0,0,0,1,Low-Use Basic Household,-0.0284770905571647,0.1537918368552364,1.0,0.18905459006881747,Normal,Normal Usage
4d9fc429-b994-4bc3-9606-7523d27cafec,South South,Rivers,eleme,<1hr to large city,1,1,1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0,0,0,0,0,0,2,0.0,Below Band E / Low Supply,1,0,3,2,0,0,2.0,0.0,2.0,2.0,0.0,0.0,1.8,3.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.2,1.2000000000000002,Low Consumption,0.7884573603642703,1.2000000000000002,0,0,0,0,1,Low-Use Basic Household,-2.057579249954946,-0.7629698687393291,1.0,0.18152138357442937,Normal,Normal Usage
15603584-667b-451e-8e9a-eee3cb4c77f7,North West,Katsina,kafur,Town,2,1,1,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2000.0,0,0,0,0,0,1,3,9.0,Band D,2,1,6,2,0,1,9.0,5.0,5.0,4.0,0.0,6.0,9.0,32.4,18.0,1.2,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,32.849999999999994,0.375,32.849999999999994,High Consumption,3.521938999358284,32.849999999999994,0,0,0,0,1,Moderate Consumption Household,-0.4015837593075673,-0.1926654233857144,1.0,0.19530415260295825,Normal,Normal Usage
4f82ce1a-4705-41d0-b1c2-1a96039b608f,North West,Katsina,kafur,Town,3,7,1,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0,0,0,0,0,10,0.0,Below Band E / Low Supply,2,0,9,3,0,0,13.0,0.0,6.0,5.0,0.0,0.0,16.2,46.8,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.05,0.2,13.05,Moderate Consumption,2.642622395779755,13.05,0,0,0,0,1,Low-Use Basic Household,-1.113672831440145,0.9438302585752432,1.0,0.17865774047153138,Normal,Normal Usage
7f249091-aec5-4af4-a58f-7e21daabbf18,North West,Katsina,kafur,Town,5,4,2,3,0,6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2000.0,0,0,0,0,0,0,9,4.0,Band E,2,0,4,4,0,0,5.0,0.0,4.0,6.0,0.0,0.0,4.8,18.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.280000000000001,0.2,5.280000000000001,Moderate Consumption,1.837369980480108,5.280000000000001,0,0,0,0,1,Low-Use Basic Household,-1.3483617494835305,0.474012155923392,1.0,0.20431198497895048,Normal,Normal Usage
e804cb98-a58a-4f66-b52b-c344e8f86dba,North West,Katsina,kafur,Town,3,3,2,1,0,6,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2000.0,0,0,0,0,0,0,6,12.0,Band C,0,0,7,0,0,0,0.0,0.0,7.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.35,0.5,7.35,Moderate Consumption,2.122261538862764,7.35,0,0,0,0,1,Low-Use Basic Household,-1.167231177087713,-0.1226917529938789,1.0,0.19067979262025786,Normal,Normal Usage
48fd09fa-7a0e-457f-bdf2-518d57460c43,North West,Katsina,kafur,Town,4,0,2,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2000.0,0,0,0,0,0,0,4,14.0,Band C,0,0,3,0,0,0,0.0,0.0,6.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1500000000000004,0.5833333333333334,3.1500000000000004,Low Consumption,1.423108334242607,3.1500000000000004,0,0,0,0,1,Low-Use Basic Household,-1.5381485825460195,-1.0231162560446412,1.0,0.17507820953809383,Normal,Normal Usage
1c37b3e8-d345-4981-a708-a261805dbe02,North West,Katsina,kafur,Town,3,6,2,1,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0,0,0,0,0,9,0.0,Below Band E / Low Supply,0,0,7,0,1,0,0.0,0.0,5.0,0.0,7.0,0.0,10.5,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.2,2.52,Low Consumption,1.2584609896100056,2.52,0,0,0,0,1,Low-Use Basic Household,-1.7134293774235383,0.6146568957525856,1.0,0.19707105153320198,Normal,Normal Usage
a59c414b-cea7-4f7c-b948-cfeb0f2b847c,North West,Katsina,kafur,Town,5,3,2,3,0,7,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3000.0,0,1,0,0,0,0,8,13.0,Band C,4,0,13,0,0,2,9.0,0.0,8.0,0.0,0.0,8.0,31.2,64.8,48.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,107.25,0.5416666666666666,107.25,Very High Consumption,4.684443366882599,107.25,0,0,0,0,1,Appliance-Heavy High Consumption,2.696725665994296,1.0699784113891515,1.0,0.1136228949228057,Normal,Normal Usage
d823812c-fb42-4d42-b579-a00eed54870c,North West,Katsina,kafur,Town,4,8,2,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3000.0,0,0,0,0,0,0,12,5.0,Band E,0,0,4,3,0,0,0.0,0.0,4.0,5.0,0.0,0.0,4.8,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46875,0.2083333333333333,1.46875,Low Consumption,0.903711949667295,1.46875,0,0,0,0,1,Low-Use Basic Household,-1.7399654857720237,0.3462867645737739,1.0,0.2043509369875095,Normal,Normal Usage
834399c8-5a27-4f78-b3f3-6af6465a9911,North West,Katsina,kafur,Town,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3000.0,0,0,0,0,0,0,1,5.0,Band E,0,0,3,1,0,0,0.0,0.0,6.0,6.0,0.0,0.0,5.4,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3125000000000002,0.2083333333333333,1.3125000000000002,Low Consumption,0.8383291904044433,1.3125000000000002,0,0,0,0,1,Low-Use Basic Household,-2.135894464847955,-1.4783512204244291,1.0,0.1606476449140557,Normal,Normal Usage
dd0c5a09-e29c-4b96-8552-4dad20ba4adb,North West,Katsina,kafur,Town,2,0,0,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3000.0,0,0,0,0,0,0,2,8.0,Band D,1,0,2,0,0,0,9.0,0.0,9.0,0.0,0.0,0.0,5.4,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.3333333333333333,7.2,Moderate Consumption,2.1041341542702074,7.2,0,0,0,0,1,Low-Use Basic Household,-1.7146216786333637,-1.1420896719202938,1.0,0.18820765699827136,Normal,Normal Usage
8eb78254-12d5-4b58-b18d-dba8361a5f7d,North West,Katsina,kafur,Town,4,3,2,1,1,3,0.0,5.0,1.0,16000.0,0.0,0.0,6.0,3000.0,0,0,0,0,0,0,7,6.0,Band E,2,0,7,2,0,1,5.0,0.0,5.0,5.0,0.0,5.0,10.5,18.0,15.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.25,11.25,Moderate Consumption,2.505525936990736,11.25,0,0,0,0,1,Low-Use Basic Household,-0.7446410627572647,0.154717885652681,1.0,0.20982888775286818,Normal,Normal Usage
a194e55a-7a5c-44eb-b29a-dfcb08cdb693,North West,Katsina,kafur,Town,3,0,1,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2000.0,0,0,0,0,0,0,3,7.0,Band E,0,0,4,2,0,0,0.0,0.0,7.0,7.0,0.0,0.0,8.4,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0625,0.2916666666666667,3.0625,Low Consumption,1.401798547655856,3.0625,0,0,0,0,1,Low-Use Basic Household,-1.8346839428390744,-0.9553580690667776,1.0,0.20401261296686812,Normal,Normal Usage
c593dbf1-dfc6-4830-8be2-2508e58299c0,North West,Katsina,kafur,Town,3,1,1,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3000.0,0,0,0,0,0,0,4,8.0,Band D,0,0,4,1,0,0,0.0,0.0,6.0,6.0,0.0,0.0,7.2,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.3333333333333333,2.7,Low Consumption,1.308332819650179,2.7,0,0,0,0,1,Low-Use Basic Household,-1.7833025483981977,-0.8874447247214112,1.0,0.20478552653894755,Normal,Normal Usage
4ab32952-13f6-405e-94bb-debdd519a8ef,North West,Katsina,kafur,Town,2,5,0,2,0,4,0.0,4.0,1.0,4000.0,0.0,0.0,5.0,1500.0,0,1,0,0,0,0,7,5.0,Band E,2,0,8,2,0,1,6.0,0.0,6.0,6.0,0.0,6.0,14.4,21.6,18.0,1.8,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,22.875,0.2083333333333333,22.875,High Consumption,3.172831886366794,22.875,0,0,0,0,1,Moderate Consumption Household,0.1372493022870551,0.1831270078829446,1.0,0.20794591201950513,Normal,Normal Usage
9d474b14-f339-4eb1-9d7d-23fb702e3da7,North West,Katsina,kafur,Town,2,6,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2000.0,0,0,0,0,0,0,8,8.0,Band D,0,0,3,1,0,1,0.0,0.0,8.0,8.0,0.0,8.0,7.2,0.0,24.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.3333333333333333,10.8,Moderate Consumption,2.468099531471619,10.8,0,0,0,0,1,Low-Use Basic Household,-1.371767068093886,-0.5493937347565102,1.0,0.17920734994245863,Normal,Normal Usage
b0bdb340-3241-4783-ae71-524317434716,North West,Katsina,kafur,Town,2,6,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1500.0,0,0,0,0,0,0,8,6.0,Band E,1,0,12,2,0,1,6.0,0.0,6.0,6.0,0.0,6.0,21.6,10.8,18.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.05,0.25,13.05,Moderate Consumption,2.642622395779755,13.05,0,0,0,0,1,Low-Use Basic Household,-0.5376725886536271,0.5339913932206981,1.0,0.17844320176501532,Normal,Normal Usage
399b9c15-0621-4168-9947-10877a55afdc,North Central,Kogi,adavi,<1hr to int. city,8,3,5,3,0,6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4000.0,0,0,0,0,0,0,11,3.0,Below Band E / Low Supply,1,0,8,2,0,0,5.0,0.0,5.0,5.0,0.0,0.0,12.0,9.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.2,4.5,Low Consumption,1.7047480922384253,4.5,0,0,0,0,1,Low-Use Basic Household,-1.274945956434709,0.9157519540583634,1.0,0.2006734194337811,Normal,Normal Usage
11813c5c-f8fc-4c82-af41-43d6bfb0bb53,North Central,Kogi,adavi,<1hr to int. city,5,2,0,5,0,10,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6000.0,0,0,0,0,0,0,7,7.0,Band E,1,0,10,1,0,0,9.0,0.0,4.0,6.0,0.0,0.0,12.0,16.2,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4875,0.2916666666666667,8.4875,Moderate Consumption,2.2499751427217483,8.4875,0,0,0,0,1,Low-Use Basic Household,-0.7570507913159393,1.1476559841462275,1.0,0.15381766307887468,Normal,Normal Usage
2357992c-c061-4150-8726-ca47bb2e5ea1,North Central,Kogi,adavi,<1hr to int. city,6,3,3,3,0,8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5000.0,0,0,0,0,0,0,9,5.0,Band E,1,0,6,0,0,0,5.0,0.0,5.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.2083333333333333,3.75,Low Consumption,1.55814461804655,3.75,0,0,0,0,1,Low-Use Basic Household,-1.2649565520944104,0.7943612078649797,1.0,0.1900059528513251,Normal,Normal Usage
f4878e68-90a3-4c95-86ec-c8fbbd71a629,North Central,Kogi,adavi,<1hr to int. city,5,3,2,2,1,5,0.0,4.0,1.0,15000.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,8,4.0,Band E,1,0,6,1,0,1,6.0,0.0,5.0,6.0,0.0,5.0,9.0,10.8,15.0,0.9,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,17.939999999999998,0.2,17.939999999999998,Moderate Consumption,2.9412760877579323,17.939999999999998,0,0,0,0,1,Low-Use Basic Household,-0.2348487637916964,0.2009072551548346,1.0,0.19970430457568383,Normal,Normal Usage
d270f7a1-3017-476c-afae-fb48a576298a,North Central,Kogi,adavi,<1hr to int. city,4,2,0,4,0,5,0.0,14.0,1.0,7000.0,0.0,0.0,11.0,5000.0,0,1,0,0,1,1,6,14.0,Band C,8,0,15,2,1,4,8.0,0.0,10.0,5.0,4.0,5.0,45.0,115.2,60.0,1.5,0.0,1.2,54.0,0.0,0.0,45.0,18.0,0.0,153.2325,0.5833333333333334,198.275,Very High Consumption,5.294685780313987,198.275,1,0,0,0,1,Appliance-Heavy High Consumption,4.82055954292223,1.4364104048363326,-1.0,-0.02299894507767819,Anomaly,High Consumption Anomaly
8ad87724-f09e-47a1-b2f7-1f3b4c3848e6,South South,Rivers,eleme,<1hr to large city,2,0,1,1,0,5,0.0,2.0,0.0,5000.0,0.0,0.0,3.0,3000.0,0,0,0,0,0,0,2,3.0,Below Band E / Low Supply,2,0,5,2,0,0,4.0,0.0,6.0,3.0,0.0,0.0,9.0,14.4,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.859999999999999,0.2,4.859999999999999,Moderate Consumption,1.7681496035889213,4.859999999999999,0,0,0,0,1,Low-Use Basic Household,-1.451552631822253,-0.2753555326547278,1.0,0.18646030529641894,Normal,Normal Usage
5b564903-c4bd-4cc2-9acd-b563c91c47db,North West,Kaduna,makarfi,<1hr to large city,11,3,8,3,0,15,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4000.0,0,0,0,0,0,0,14,4.0,Band E,0,0,6,2,0,0,0.0,0.0,3.0,2.0,0.0,0.0,5.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.2,1.2000000000000002,Low Consumption,0.7884573603642703,1.2000000000000002,0,0,0,0,1,Low-Use Basic Household,-1.1238096286210988,2.3137324330592706,1.0,0.10752433094815866,Normal,Normal Usage
7cf106ae-e1a2-4ca7-ba3e-b038ef1dea8e,North West,Kaduna,makarfi,<1hr to large city,2,1,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4000.0,0,0,0,0,0,0,3,2.0,Below Band E / Low Supply,0,0,3,2,0,0,0.0,0.0,3.0,2.0,0.0,0.0,2.7,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6600000000000001,0.2,0.6600000000000001,Low Consumption,0.506817602368452,0.6600000000000001,0,0,0,0,1,Low-Use Basic Household,-2.203094604648,-1.012320535158209,1.0,0.19107813106332916,Normal,Normal Usage
079e3e22-5409-4dd6-8730-5cc6f85dc11c,North West,Kaduna,makarfi,<1hr to large city,9,2,6,3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4000.0,0,0,0,0,0,0,11,2.0,Below Band E / Low Supply,1,0,6,3,0,1,3.0,0.0,3.0,2.0,0.0,2.0,5.4,5.4,6.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,0.2,3.54,Low Consumption,1.5129270120532563,3.54,0,0,0,0,1,Low-Use Basic Household,-1.1715250380847604,0.6722590730369039,1.0,0.19820887242359958,Normal,Normal Usage
b64be6dd-0c53-4c50-9606-6ce9ed527566,North West,Kaduna,makarfi,<1hr to large city,5,3,1,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4000.0,0,0,0,0,0,0,8,2.0,Below Band E / Low Supply,0,0,4,2,0,0,0.0,0.0,3.0,2.0,0.0,0.0,3.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8400000000000001,0.2,0.8400000000000001,Low Consumption,0.6097655716208943,0.8400000000000001,0,0,0,0,1,Low-Use Basic Household,-1.9730331457435928,-0.110115236271342,1.0,0.20861547410820147,Normal,Normal Usage
aaeb60ea-29cd-49de-827d-48bacec7757f,North West,Kaduna,makarfi,<1hr to large city,7,8,4,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3000.0,0,0,0,0,0,0,15,2.0,Below Band E / Low Supply,0,0,5,2,0,0,0.0,0.0,3.0,3.0,0.0,0.0,4.5,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.2,1.08,Low Consumption,0.7323678937132266,1.08,0,0,0,0,1,Low-Use Basic Household,-1.8681451370893345,0.5256270857119096,1.0,0.18042570844932088,Normal,Normal Usage
eaac70cc-aa41-4eb8-bb59-1233f76b3d89,North West,Kaduna,makarfi,<1hr to large city,2,3,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2000.0,0,0,0,0,0,0,5,2.0,Below Band E / Low Supply,0,0,6,2,0,0,0.0,0.0,3.0,2.0,0.0,0.0,5.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.2,1.2000000000000002,Low Consumption,0.7884573603642703,1.2000000000000002,0,0,0,0,1,Low-Use Basic Household,-1.9551958794765705,-0.5649328433453186,1.0,0.20164564563216864,Normal,Normal Usage
