hhid,zone,state,lga,urca_cat,adult_count,members_under_18,members_18_30,members_31_55,members_over_55,number_of_rooms,solar_supply_hours,generator_supply_hours,generator_count,generator_monthly_cost,minigrid_supply_hours,minigrid_monthly_bill,national_grid_supply_hours,national_grid_monthly_bill,air_cooler_count,fridge_count,washing_machine_count,ac_count,electric_cooker_count,thermal_appliance_count,household_size,daily_supply_hours,estimated_service_band,fan_count,laptop_computer_count,light_bulb_count,mobile_phone_charger_count,radio_count,television_count,fan_usage_hours,laptop_computer_usage_hours,light_bulb_usage_hours,mobile_phone_charger_usage_hours,radio_usage_hours,television_usage_hours,light_bulb_monthly_kwh,fan_monthly_kwh,television_monthly_kwh,mobile_phone_charger_monthly_kwh,laptop_computer_monthly_kwh,radio_monthly_kwh,fridge_monthly_kwh,ac_monthly_kwh,washing_machine_monthly_kwh,electric_cooker_monthly_kwh,thermal_appliance_monthly_kwh,air_cooler_monthly_kwh,estimated_monthly_kwh,supply_factor,estimated_monthly_kwh_adjusted,consumption_category,log_estimated_monthly_kwh,estimated_monthly_kwh_raw,outlier_flag,average_ac_usage_hours,kmeans_cluster,hierarchical_cluster,gmm_cluster,energy_segment,pca_1,pca_2
669a839f-9798-4351-ab39-781dbd312dcb,South South,Delta,ughelli_south,<1hr to large city,2,2,0,2,0,2,0.0,8.0,1.0,15000.0,0.0,0.0,0.0,1500.0,0,0,0,0,0,0,4,8.0,Band D,1,0,3,1,0,1,7.0,0.0,8.0,3.0,0.0,4.0,7.2,12.6,12.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,0.3333333333333333,10.75,Moderate Consumption,2.463853240590168,10.75,0,0,0,0,1,Low-Use Basic Household,-1.227540830449209,-0.8289572082190285
0fa2d579-803b-4fe7-8a1f-b2a712647edf,South South,Delta,ughelli_south,<1hr to large city,2,0,0,2,0,1,0.0,4.0,1.0,7500.0,0.0,0.0,0.0,500.0,0,0,0,0,0,0,2,4.0,Band E,1,0,2,2,0,1,4.0,0.0,4.0,2.0,0.0,4.0,2.4,7.2,12.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,0.2,4.44,Low Consumption,1.6937790608678511,4.44,0,0,0,0,1,Low-Use Basic Household,-1.616002444666766,-1.1116046365244827
b0d70a52-c2e4-4c56-8aa8-8da08bb0dee2,South South,Delta,ughelli_south,<1hr to large city,5,0,1,2,2,3,0.0,6.0,2.0,20000.0,0.0,0.0,0.0,2800.0,0,1,0,0,0,0,5,6.0,Band E,4,0,6,4,1,1,6.0,0.0,6.0,2.0,3.0,3.0,10.8,43.2,9.0,1.2,0.0,0.9,54.0,0.0,0.0,0.0,0.0,0.0,29.775,0.25,29.775,High Consumption,3.426702672070517,29.775,0,0,0,0,1,Moderate Fan-Heavy Household,0.41574784222772637,-0.1437453788924528
5a2e7efa-27a2-491a-9193-5108b0317a34,South South,Delta,ughelli_south,<1hr to large city,3,0,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0,0,0,0,0,0,3,0.0,Below Band E / Low Supply,1,0,3,0,0,0,4.0,0.0,4.0,0.0,0.0,0.0,3.6,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.2,2.16,Low Consumption,1.1505720275988207,2.16,0,0,0,0,1,Low-Use Basic Household,-2.08554575064916,-0.820880277862691
0e76f74c-3265-4913-a78b-c10214711a5d,South South,Delta,ughelli_south,<1hr to large city,1,0,1,0,0,1,0.0,10.0,1.0,4500.0,0.0,0.0,0.0,500.0,0,0,0,0,0,0,1,10.0,Band D,1,0,2,1,0,1,3.0,0.0,10.0,3.0,0.0,3.0,6.0,5.4,9.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6875,0.4166666666666667,8.6875,Moderate Consumption,2.270836394679465,8.6875,0,0,0,0,1,Low-Use Basic Household,-1.3177628988467582,-1.4352371536767479
57fe1440-f6a4-49e0-9741-5a7909194197,South South,Delta,ughelli_south,<1hr to large city,2,1,0,2,0,1,0.0,10.0,1.0,12000.0,0.0,0.0,0.0,500.0,0,0,0,0,0,0,3,10.0,Band D,1,0,2,1,0,1,3.0,0.0,4.0,2.0,0.0,4.0,2.4,5.4,12.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.375000000000002,0.4166666666666667,8.375000000000002,Moderate Consumption,2.238046571856475,8.375000000000002,0,0,0,0,1,Low-Use Basic Household,-1.2986633208799157,-1.231119188180438
67896ed6-e549-42e1-835b-5712d78fe073,North West,Kano,gezawa,Town,8,10,3,5,0,14,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,18,2.0,Below Band E / Low Supply,0,0,16,3,0,0,0.0,0.0,5.0,5.0,0.0,0.0,24.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.2,5.25,Moderate Consumption,1.8325814637483104,5.25,0,0,0,0,1,Low-Use Basic Household,-0.44087956374547954,3.4402348067513
e304c218-8094-446d-b294-6aaed0ac3091,North West,Kano,gezawa,Town,5,3,2,3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2000.0,0,0,0,0,0,0,8,2.0,Below Band E / Low Supply,0,0,6,1,0,0,0.0,0.0,3.0,3.0,0.0,0.0,5.4,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1700000000000002,0.2,1.1700000000000002,Low Consumption,0.7747271675523683,1.1700000000000002,0,0,0,0,1,Low-Use Basic Household,-1.8230408007995988,0.052811491170674366
4716991a-0578-4326-8c36-023b6f92e3f1,North West,Kano,gezawa,Town,6,3,4,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2600.0,0,0,0,0,0,0,9,6.0,Band E,3,0,8,3,0,1,10.0,0.0,8.0,6.0,0.0,6.0,19.2,54.0,18.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.475,0.25,23.475,High Consumption,3.197652188416574,23.475,0,0,0,0,1,Moderate Fan-Heavy Household,-0.13138719590980744,1.153967031848827
ed1c086b-b884-4dd6-8bbf-3c7b68fee535,South South,Rivers,obio/akpor,<1hr to large city,2,4,0,2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1000.0,0,0,0,0,0,0,6,8.0,Band D,1,0,3,2,0,0,8.0,0.0,7.0,4.0,0.0,0.0,6.3,14.4,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.299999999999999,0.3333333333333333,7.299999999999999,Moderate Consumption,2.116255514802552,7.299999999999999,0,0,0,0,1,Low-Use Basic Household,-1.4472137072474274,-0.1847317850705421
1998ff63-2c76-4797-a381-376ca1ac075a,South South,Rivers,obio/akpor,<1hr to large city,2,1,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1000.0,0,0,0,0,0,1,3,7.0,Band E,1,0,4,2,0,1,6.0,0.0,6.0,4.0,0.0,5.0,7.2,10.8,15.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,15.225,0.2916666666666667,15.225,Moderate Consumption,2.7865532625901537,15.225,0,0,0,0,1,Low-Use Basic Household,-1.112434723322255,-0.6713070207234237
640e9a24-be14-43a3-8fee-462bd3031f50,South South,Rivers,obio/akpor,<1hr to large city,1,0,1,0,0,7,0.0,5.0,1.0,6000.0,0.0,0.0,3.0,1200.0,0,0,0,0,0,1,1,5.0,Band E,1,0,3,2,1,1,5.0,0.0,4.0,4.0,2.0,4.0,3.6,9.0,12.0,1.2,0.0,0.6,0.0,0.0,0.0,0.0,18.0,0.0,9.250000000000002,0.2083333333333333,9.250000000000002,Moderate Consumption,2.327277705584417,9.250000000000002,0,0,0,0,1,Low-Use Basic Household,-1.1621928718742607,-0.24223235814660968
c6f6f0bc-c623-4d6b-84de-574cda660db1,South South,Rivers,obio/akpor,<1hr to large city,4,0,2,2,0,6,0.0,4.0,1.0,5000.0,0.0,0.0,12.0,2000.0,0,0,0,0,0,1,4,12.0,Band C,2,0,5,4,0,1,7.0,0.0,7.0,4.0,0.0,6.0,10.5,25.2,18.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,37.05,0.5,37.05,High Consumption,3.638901084307695,37.05,0,0,0,0,1,Moderate Consumption Household,-0.23733301544570115,-0.13414371250818521
80cdd60b-adff-4d7a-b2f8-14a2ce71c4ec,South South,Rivers,obio/akpor,<1hr to large city,1,0,0,1,0,10,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1000.0,0,0,0,0,0,0,1,10.0,Band D,1,0,3,1,0,1,7.0,0.0,3.0,3.0,0.0,2.0,2.7,12.6,6.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0625,0.4166666666666667,9.0625,Moderate Consumption,2.308815642744681,9.0625,0,0,0,0,1,Low-Use Basic Household,-0.7957976807605364,0.053808801345702095
39629419-5467-4a30-b756-078ad00de32c,South South,Rivers,obio/akpor,<1hr to large city,3,3,1,2,0,4,0.0,6.0,1.0,10000.0,0.0,0.0,11.0,7000.0,0,0,0,0,0,1,6,11.0,Band D,3,0,6,4,0,1,8.0,0.0,8.0,4.0,0.0,7.0,14.4,43.2,21.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,45.375,0.4583333333333333,45.375,High Consumption,3.8367605209275992,45.375,0,0,0,0,1,Moderate Fan-Heavy Household,-0.006166790243330688,-0.02670754009004878
f24a43a7-01c2-4ea7-af00-596f21455aa8,South South,Rivers,obio/akpor,<1hr to large city,2,1,0,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1000.0,0,0,0,0,0,1,3,11.0,Band D,1,0,4,2,0,1,7.0,0.0,7.0,4.0,0.0,4.0,8.4,12.6,12.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,23.925,0.4583333333333333,23.925,High Consumption,3.215871315847902,23.925,0,0,0,0,1,Moderate Consumption Household,-0.6953367884289111,-0.36832628527081734
1978ec94-5f04-405c-91cc-211abeaf12f1,South South,Rivers,obio/akpor,<1hr to large city,2,0,1,1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1200.0,0,0,0,0,0,1,2,13.0,Band C,1,0,3,3,1,1,5.0,0.0,5.0,4.0,4.0,4.0,4.5,9.0,12.0,1.8,0.0,1.2,0.0,0.0,0.0,0.0,18.0,0.0,25.1875,0.5416666666666666,25.1875,High Consumption,3.2652821976823563,25.1875,0,0,0,0,1,Moderate Consumption Household,-0.5794432423845217,-0.3124742124385683
42a7597d-49e1-423c-98dd-b8c00dd24bf0,South South,Rivers,obio/akpor,<1hr to large city,2,3,0,2,0,10,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1200.0,0,1,0,0,0,1,5,8.0,Band D,1,0,3,2,1,1,6.0,0.0,6.0,5.0,7.0,6.0,5.4,10.8,18.0,1.5,0.0,2.1,54.0,0.0,0.0,0.0,18.0,0.0,36.6,0.3333333333333333,36.6,High Consumption,3.6270040503958487,36.6,0,0,0,0,1,Moderate Consumption Household,0.13388479680231277,0.23496754482414076
06e7195f-4e43-4216-abb2-4b51130c0b1d,South South,Rivers,obio/akpor,<1hr to large city,1,0,1,0,0,10,0.0,6.0,1.0,4200.0,0.0,0.0,6.0,1800.0,0,0,0,0,0,0,1,6.0,Band E,1,0,1,1,1,1,7.0,0.0,7.0,7.0,7.0,7.0,2.1,12.6,21.0,1.05,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,9.7125,0.25,9.7125,Moderate Consumption,2.3714112839238983,9.7125,0,0,0,0,1,Low-Use Basic Household,-1.1114642863672677,0.026978874924073654
588c7d29-f09f-471e-a2d8-1baaa4d38370,South South,Rivers,obio/akpor,<1hr to large city,6,2,4,2,0,3,0.0,2.0,1.0,6000.0,0.0,0.0,9.0,1500.0,0,1,0,0,0,1,8,9.0,Band D,2,0,6,3,0,1,7.0,0.0,7.0,6.0,0.0,8.0,12.6,25.2,24.0,2.7,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,51.1875,0.375,51.1875,Very High Consumption,3.9548430026110735,51.1875,0,0,0,0,1,Appliance-Heavy High Consumption,0.4304812944182977,-0.2636319853984858
d18de807-81a0-458f-b2e4-d9673d3f0aa3,South South,Rivers,obio/akpor,<1hr to large city,3,2,1,2,0,5,0.0,2.0,1.0,5000.0,0.0,0.0,7.0,5000.0,0,1,0,0,0,1,5,7.0,Band E,2,0,8,3,0,1,6.0,0.0,7.0,6.0,0.0,7.0,16.8,21.6,21.0,2.7,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,39.11250000000001,0.2916666666666667,39.11250000000001,High Consumption,3.691688006435976,39.11250000000001,0,0,0,0,1,Moderate Consumption Household,0.42537056665462664,0.01598906531657164
3186ab14-77d6-4031-9ed1-9ce6fc2cd165,South South,Rivers,obio/akpor,<1hr to large city,1,3,0,1,0,12,0.0,4.0,1.0,5000.0,0.0,0.0,15.0,1500.0,0,0,0,0,0,0,4,15.0,Band C,2,0,4,3,0,1,8.0,0.0,8.0,5.0,0.0,9.0,9.6,28.8,27.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.28125,0.625,42.28125,High Consumption,3.767719515821713,42.28125,0,0,0,0,1,Moderate Consumption Household,0.173767229982114,0.6019328126295331
02334da2-473b-40cc-8b33-cd37675bbc4c,South South,Rivers,obio/akpor,<1hr to large city,2,3,0,2,0,9,0.0,4.0,1.0,10000.0,0.0,0.0,10.0,2000.0,0,1,0,0,0,1,5,10.0,Band D,2,0,5,2,0,1,4.0,0.0,7.0,5.0,0.0,5.0,10.5,14.4,15.0,1.5,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,47.25000000000001,0.4166666666666667,47.25000000000001,High Consumption,3.8763958277849953,47.25000000000001,0,0,0,0,1,Moderate Consumption Household,0.622144963728083,0.26605443950807
9bbc5eb9-6556-4e6c-9f03-a367e884d107,North West,Katsina,kafur,<1hr to small city/town+,4,3,2,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2000.0,0,0,0,0,0,0,7,2.0,Below Band E / Low Supply,0,0,6,1,0,0,0.0,0.0,1.0,2.0,0.0,0.0,1.8,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.2,0.42,Low Consumption,0.3506568716131694,0.42,0,0,0,0,1,Low-Use Basic Household,-1.7928358882015938,0.1100637838807408
343688ac-0358-46e3-a476-251875043740,North West,Katsina,danja,<1hr to int. city,10,7,7,3,0,20,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3500.0,0,0,0,0,0,0,17,14.0,Band C,0,0,30,4,5,0,0.0,0.0,7.0,4.0,8.0,0.0,63.0,0.0,0.0,2.4,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,45.150000000000006,0.5833333333333334,45.150000000000006,High Consumption,3.831896960948861,45.150000000000006,0,0,0,0,0,Moderate Consumption Household,1.8233749453917591,4.882672853696877
d0ca4c30-323d-4e27-8654-bb8c2aa14a06,North West,Katsina,danja,<1hr to int. city,3,4,2,1,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0,0,0,0,0,7,0.0,Below Band E / Low Supply,0,0,18,0,0,0,0.0,0.0,8.0,0.0,0.0,0.0,43.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64,0.2,8.64,Moderate Consumption,2.265921108622454,8.64,0,0,0,0,1,Low-Use Basic Household,-0.42028395055519213,2.702364592330278
f4902189-d43c-4d03-8bb0-8030f8429abb,North West,Katsina,danja,<1hr to int. city,3,4,2,1,0,6,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2000.0,0,0,0,0,0,0,7,13.0,Band C,0,0,5,0,0,0,0.0,0.0,7.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6875,0.5416666666666666,5.6875,Moderate Consumption,1.9002401122221249,5.6875,0,0,0,0,1,Low-Use Basic Household,-1.276181458765484,-0.21466526503863884
4d2ed26e-4518-4a81-abc6-edcd82bd7fef,North West,Katsina,danja,<1hr to int. city,9,10,3,4,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0,0,0,0,0,19,0.0,Below Band E / Low Supply,0,0,20,0,0,0,0.0,0.0,6.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.2,7.2,Moderate Consumption,2.1041341542702074,7.2,0,0,0,0,1,Low-Use Basic Household,-0.5004765358552518,2.994371726320932
15c03cd3-41d4-4671-afa1-87be6aa72974,North West,Katsina,danja,<1hr to int. city,2,3,1,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2000.0,0,0,0,0,0,0,5,9.0,Band D,0,0,5,2,0,0,0.0,0.0,6.0,4.0,0.0,0.0,9.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.825,0.375,3.825,Low Consumption,1.5738107347909491,3.825,0,0,0,0,1,Low-Use Basic Household,-1.5934138011868777,-0.5857413933688767
db57e4d4-0236-42ed-8bc8-515fd09ff5d3,North West,Katsina,danja,<1hr to int. city,3,5,1,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1000.0,0,0,0,0,0,0,8,10.0,Band D,0,0,4,2,0,0,0.0,0.0,3.0,3.0,0.0,0.0,3.6,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,0.4166666666666667,1.875,Low Consumption,1.0560526742493137,1.875,0,0,0,0,1,Low-Use Basic Household,-1.6591751218850515,-0.5481660216668701
9ed370ea-73d9-4560-a007-458bf9958614,North West,Katsina,danja,<1hr to int. city,3,5,1,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2000.0,0,0,0,0,0,0,8,5.0,Band E,0,0,4,1,0,0,0.0,0.0,3.0,3.0,0.0,0.0,3.6,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84375,0.2083333333333333,0.84375,Low Consumption,0.6118015411059929,0.84375,0,0,0,0,1,Low-Use Basic Household,-1.791488522085417,-0.05803180681589497
747f749e-baf5-4e1c-97b2-50320bd9900c,North West,Katsina,danja,<1hr to int. city,5,2,3,2,0,6,10.0,4.0,1.0,5000.0,0.0,0.0,4.0,3000.0,0,1,0,0,1,1,7,10.0,Band D,3,1,7,3,1,2,6.0,4.0,6.0,4.0,3.0,8.0,12.6,32.4,48.0,1.8,7.2,0.9,54.0,0.0,0.0,45.0,18.0,0.0,91.625,0.4166666666666667,91.625,Very High Consumption,4.528559083616251,91.625,0,0,0,0,1,Appliance-Heavy High Consumption,1.708412424645363,0.3468410976179012
1b669ca7-d572-4f50-bfe1-6f20f13a91fb,North West,Katsina,danja,<1hr to int. city,2,2,1,1,0,5,0.0,5.0,1.0,10000.0,0.0,0.0,3.0,2000.0,0,0,0,0,1,1,4,5.0,Band E,2,0,5,2,0,1,6.0,0.0,4.0,3.0,0.0,5.0,6.0,21.6,15.0,0.9,0.0,0.0,0.0,0.0,0.0,45.0,18.0,0.0,22.1875,0.2083333333333333,22.1875,High Consumption,3.143613340367654,22.1875,0,0,0,0,1,Moderate Consumption Household,-0.7533787880578992,-0.0004934774142535876
a7f616d0-1d91-40f0-80c9-f1a5f8b945a0,North West,Katsina,danja,<1hr to int. city,4,4,2,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3000.0,0,0,0,0,0,0,8,7.0,Band E,0,0,3,1,0,0,0.0,0.0,4.0,2.0,0.0,0.0,3.6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1375,0.2916666666666667,1.1375,Low Consumption,0.7596369218287782,1.1375,0,0,0,0,1,Low-Use Basic Household,-1.7735347390178466,-0.21051684698573678
89ee484e-bba5-4f9b-973c-7a0641ab7043,North West,Katsina,danja,<1hr to int. city,5,9,1,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2000.0,0,0,0,0,0,0,14,3.0,Below Band E / Low Supply,0,0,6,0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.2,1.8,Low Consumption,1.029619417181158,1.8,0,0,0,0,1,Low-Use Basic Household,-1.7050038751828098,0.6254610159802281
f004fddc-ec7a-49c0-8c0a-1afa2578e35d,North West,Katsina,danja,<1hr to int. city,4,4,3,1,0,7,0.0,4.0,1.0,10000.0,0.0,0.0,3.0,2000.0,0,1,0,0,0,0,8,4.0,Band E,2,0,4,0,0,0,5.0,0.0,5.0,0.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,15.6,0.2,15.6,Moderate Consumption,2.8094026953624978,15.6,0,0,0,0,1,Low-Use Basic Household,-0.5208041641282795,0.28816923085547713
65c11357-90ed-47aa-9237-9f9a4b2b7a6e,North West,Katsina,danja,<1hr to int. city,8,8,5,2,1,8,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3000.0,0,0,0,0,0,0,16,12.0,Band C,1,2,13,8,1,0,7.0,7.0,7.0,5.0,11.0,0.0,27.3,12.6,0.0,6.0,25.2,3.3,0.0,0.0,0.0,0.0,0.0,0.0,37.2,0.5,37.2,High Consumption,3.6428355156125294,37.2,0,0,0,0,1,Moderate Consumption Household,-0.00903033304334204,1.7308370216337725
e607a617-b05a-4df8-9c0b-885057e59e92,South South,Akwa Ibom,uyo,<1hr to large city,7,2,4,3,0,10,0.0,5.0,0.0,15000.0,0.0,0.0,7.0,5000.0,0,1,0,0,0,1,9,7.0,Band E,7,0,16,7,0,2,12.0,0.0,14.0,6.0,0.0,6.0,67.2,151.2,36.0,6.3,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,97.0375,0.2916666666666667,97.0375,Very High Consumption,4.5853500585387845,97.0375,0,0,0,0,1,Appliance-Heavy High Consumption,3.2717212353083056,2.5073307534042613
7ca76697-1d89-48d0-9961-450dad0173df,South South,Akwa Ibom,uyo,<1hr to large city,3,0,2,1,0,6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5000.0,0,0,0,0,0,0,3,4.0,Band E,0,0,15,3,0,2,0.0,0.0,12.0,7.0,0.0,9.0,54.0,0.0,54.0,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.230000000000004,0.2,22.230000000000004,High Consumption,3.145444546782318,22.230000000000004,0,0,0,0,1,Moderate Consumption Household,-0.002635381928468643,0.8513674711773362
537a477d-8fd0-4f1b-a16b-f8fce977fb26,South South,Akwa Ibom,uyo,<1hr to large city,4,0,1,3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1500.0,0,0,0,0,0,1,4,3.0,Below Band E / Low Supply,4,0,4,1,0,0,4.0,0.0,4.0,5.0,0.0,0.0,4.8,28.8,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,10.47,0.2,10.47,Moderate Consumption,2.4397349311412797,10.47,0,0,0,0,1,Low-Use Basic Household,-1.1127358657681332,-0.07513549520286289
a0b2fff5-f1a8-4d24-b62e-3beb9d46167d,South South,Akwa Ibom,uyo,<1hr to large city,10,0,4,6,0,8,0.0,3.0,0.0,13000.0,0.0,0.0,12.0,4000.0,0,0,0,0,0,1,10,12.0,Band C,4,0,18,8,0,2,8.0,0.0,12.0,7.0,0.0,9.0,64.8,57.6,54.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,101.4,0.5,101.4,Very High Consumption,4.628886712605407,101.4,0,0,0,0,1,High Consumption Household,2.3490156362104666,2.1010188294871277
e71de049-6742-46a2-9e17-e6e411cf79c8,South South,Akwa Ibom,uyo,<1hr to large city,5,1,2,2,1,3,0.0,5.0,1.0,16000.0,0.0,0.0,3.0,5000.0,0,1,0,0,0,1,6,5.0,Band E,3,0,3,3,0,2,7.0,0.0,8.0,5.0,0.0,7.0,7.2,37.8,42.0,2.25,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,33.59375,0.2083333333333333,33.59375,High Consumption,3.5436730299089105,33.59375,0,0,0,0,1,Moderate Fan-Heavy Household,0.4172925497683346,-0.19624017191914955
97113ae6-2c5c-4b90-9e64-07b090bc2ac1,North West,Kaduna,kubau,Town,5,10,3,2,0,7,12.0,0.0,0.0,0.0,0.0,0.0,7.0,1500.0,0,0,0,0,0,0,15,12.0,Band C,0,0,10,5,0,0,0.0,0.0,12.0,4.0,0.0,0.0,36.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.5,19.5,High Consumption,3.0204248861443626,19.5,0,0,0,0,1,Moderate Consumption Household,-0.6676588178766433,1.1557678821573882
1a5645bd-855d-46a7-8b77-0787543dacf8,South South,Akwa Ibom,uyo,<1hr to large city,16,0,8,7,1,23,0.0,10.0,1.0,20000.0,0.0,0.0,3.0,8000.0,0,1,1,0,0,1,16,10.0,Band D,12,3,43,8,0,3,12.0,5.0,12.0,5.0,0.0,8.0,154.8,259.2,72.0,6.0,27.0,0.0,54.0,0.0,7.5,0.0,18.0,0.0,153.2325,0.4166666666666667,249.375,Very High Consumption,5.522959793985982,249.375,1,0,1,0,0,Appliance-Heavy High Consumption,8.052194716598795,8.01382416391598
63722227-ac32-4587-ab77-91e032147113,South South,Akwa Ibom,uyo,<1hr to large city,5,0,3,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4000.0,0,0,0,0,0,1,5,4.0,Band E,2,0,5,4,0,1,3.0,0.0,3.0,3.0,0.0,4.0,4.5,10.8,12.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,9.42,0.2,9.42,Moderate Consumption,2.343727036325221,9.42,0,0,0,0,1,Low-Use Basic Household,-1.0211127036588925,-0.13706263038681568
6bcc88e5-d945-4414-94cb-a9cdddbf043a,North Central,Kogi,lokoja,<1hr to int. city,8,3,4,2,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0,0,0,0,1,11,0.0,Below Band E / Low Supply,4,0,10,8,1,3,10.0,0.0,8.0,10.0,3.0,3.0,24.0,72.0,27.0,12.0,0.0,0.9,0.0,0.0,0.0,0.0,18.0,0.0,30.78,0.2,30.78,High Consumption,3.45883716110857,30.78,0,0,0,0,1,Moderate Fan-Heavy Household,0.747969083441765,1.911759986449062
e754f8ec-d0fa-40e4-837a-f026727b2d97,North Central,Kogi,lokoja,<1hr to int. city,4,4,2,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0,0,0,0,0,0,8,0.0,Below Band E / Low Supply,1,0,2,1,1,1,12.0,0.0,4.0,8.0,7.0,4.0,2.4,21.6,12.0,1.2,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,7.860000000000001,0.2,7.860000000000001,Moderate Consumption,2.1815467646169897,7.860000000000001,0,0,0,0,1,Low-Use Basic Household,-1.6883768466430036,-0.37373864466233836
